"name","code","row","col"
"Ayacucho","Ayacucho",1,2
"Junin","Junin",1,3
"Belgrano","Belgrano",2,1
"Chacabuco","Chacabuco",2,3
"Libertador General San Martin","Libertador General San Martin",2,2
"Coronel Pringles","Coronel Pringles",3,2
"General Pedernera","General Pedernera",3,3
"Juan Martin de Pueyrredon","Juan Martin de Pueyrredon",3,1
"Gobernador Dupuy","Gobernador Dupuy",4,3
