code,name,row,col
06097,Sonoma County,1,1
06055,Napa County,1,2
06095,Solano Count,1,3
06041,Marin County,2,1
06013,Contra Costa County,2,3
06001,Alameda County,3,3
06075,San Francisco County,3,1
06081,San Mateo County,4,1
06085,Santa Clara County,4,2
