code,name,row,col
03,Asturias,1,2
06,Cantabria,1,3
12,Galicia,1,1
16,País Vasco,1,4
15,Navarra,2,4
07,Castilla y León,2,2
17,Rioja,2,3
09,Cataluña,2,5
02,Aragón,3,4
10,Comunitat Valenciana,3,5
13,Madrid,3,3
11,Extremadura,3,2
04,Balears,3,7
14,Murcia,4,4
08,Castilla - La Mancha,4,3
01,Andalucía,5,3
05,Canarias,7,7
18,Ceuta,7,3
19,Melilla,7,4
