name,code,row,col
Trancas,2,1,3
Burruyacu,3,1,4
Tafi del Valle,1,2,1
Cruz Alta,7,2,5
Y.Buena,5,2,3
Capital,6,2,4
Tafi Viejo,4,2,2
Leales,11,3,5
Monteros,10,3,2
Famailla,9,3,3
Lules,8,3,4
Chicligasta,12,4,2
Rio Chico,14,4,3
Simoca,13,4,4
Graneros,16,5,3
J.B.Alberdi,15,5,2
La Cocha,17,6,2
