"code","name","row","col"
24,"Tumbes",1,1
16,"Loreto",1,4
20,"Piura",2,1
14,"Lambayeque",2,2
6,"Cajamarca",2,3
1,"Amazonas",2,4
13,"La Libertad",3,2
22,"San Martín",3,3
2,"Ancash",4,2
10,"Huánuco",4,3
7,"Callao",5,1
15,"Lima",5,2
19,"Pasco",5,3
25,"Ucayali",5,4
12,"Junín",6,3
17,"Madre de Dios",6,5
11,"Ica",7,2
9,"Huancavelica",7,3
5,"Ayacucho",7,4
3,"Apurímac",7,5
8,"Cusco",7,6
4,"Arequipa",8,3
21,"Puno",8,4
18,"Moquegua",9,3
23,"Tacna",10,3
