code,name,row,col
"053",Burnet,1,2
"299",Llano,1,1
"491",Williamson,1,3
"287",Lee,1,4
"453",Travis,2,3
"021",Bastrop,2,4
"031",Blanco,2,2
"149",Fayette,3,5
"209",Hays,3,3
"055",Caldwell,3,4
