row,col,code,name
1,1,WA,"Washington"
1,2,ID,"Idaho"
1,3,MT,"Montana"
2,1,OR,"Oregon"
2,2,NV,"Nevada"
2,3,WY,"Wyoming"
3,1,CA,"California"
3,2,UT,"Utah"
3,3,CO,"Colorado"
4,2,AZ,"Arizona"
4,3,NM,"New Mexico"
6,1,HI,"Hawaii"
6,2,AK,"Alaska"
