name,code,row,col
Ramón Lista,Ramón Lista,1,1
Bermejo,Bermejo,2,2
Matacos,Matacos,2,1
name,Patiño,2,3
Pilagás,Pilagás,2,4
Pilcomayo,Pilcomayo,2,5
Formosa,Formosa,3,5
Pirané,Pirané,3,4
Laishí,Laishí,4,5
